user_location_city,travel_duration,days_in_advance,orig_destination_distance,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,clusters_2D
27869,3.088235294117647,53.73529411764706,2771.6257529411764,2.0294117647058822,0.17647058823529413,1.1176470588235294,2
27882,2.0,8.5,242.98325,1.0,0.0,1.0,1
27891,7.0,29.0,642.4046,2.0,4.0,1.0,1
27899,4.105263157894737,60.05263157894737,1713.7271842105263,2.473684210526316,0.0,1.105263157894737,2
27916,2.6470588235294117,38.35294117647059,1304.4789529411767,2.2941176470588234,1.0588235294117647,1.7058823529411764,1
27936,4.0,57.0,573.5754,2.0,0.0,1.0,1
27951,3.9047619047619047,38.904761904761905,1661.1813142857143,1.9523809523809523,0.38095238095238093,1.0476190476190477,1
27958,4.0,40.0,1083.48875,2.0,0.0,1.0,1
27969,7.0,151.0,3949.8135,2.0,1.0,1.0,0
27994,4.380952380952381,47.095238095238095,1371.8364714285715,2.0952380952380953,0.42857142857142855,1.0476190476190477,1
27998,5.5,140.5,5069.466350000001,2.0,0.0,1.0,0
28001,3.5,111.16666666666667,2597.1115833333333,2.0,0.0,1.1666666666666667,2
28014,3.1739130434782608,41.04347826086956,1889.790847826087,2.130434782608696,0.2608695652173913,1.0869565217391304,1
28017,3.2222222222222223,47.0,1789.0788444444445,1.8888888888888888,0.5555555555555556,1.1111111111111112,1
28024,1.0,10.0,4165.794,2.0,2.0,1.0,1
28046,4.6,95.33333333333333,2128.866486666667,2.3333333333333335,0.26666666666666666,1.2666666666666666,2
28052,5.0,17.0,373.4103,1.0,0.0,1.0,1
28063,2.6470588235294117,46.294117647058826,2823.3197588235294,1.9411764705882353,0.35294117647058826,1.1764705882352942,2
28076,3.0,47.333333333333336,914.6473,2.0,0.6666666666666666,1.0,1
28100,1.6666666666666667,74.66666666666667,423.3462333333334,2.0,0.6666666666666666,1.0,1
28107,1.0,127.0,116.7393,2.0,0.0,1.0,2
28112,2.9302325581395348,44.13953488372093,789.0956441860465,2.3488372093023258,0.5348837209302325,1.1395348837209303,1
28154,3.9047619047619047,37.23809523809524,1322.2897476190476,2.238095238095238,0.5714285714285714,1.2380952380952381,1
28156,9.0,133.0,3970.6306,2.0,0.0,1.0,0
28163,10.0,202.5,3990.68595,1.5,1.0,1.0,0
28233,2.0,14.0,322.01009999999997,1.0,0.5,1.0,1
28255,3.0,1.0,200.7793,2.0,2.0,1.0,1
28256,1.0,1.0,111.3882,1.0,0.0,1.0,1
28279,3.3333333333333335,22.666666666666668,863.1847222222223,1.8888888888888888,0.7777777777777778,1.0,1
28280,7.0,74.0,2591.1211,4.0,1.0,1.0,2
28291,3.0,55.0,831.775075,2.0,0.0,1.0,1
28293,3.5,61.0,771.83705,2.5,1.5,1.5,1
28304,40.0,25.0,1696.36515,2.25,1.0,1.0,2
28309,2.888888888888889,57.611111111111114,865.5349722222222,2.388888888888889,0.8888888888888888,1.0555555555555556,1
28336,3.5,22.5,469.53385000000003,1.5,0.5,1.0,1
28349,5.181818181818182,107.18181818181819,3976.7276818181813,2.0,0.6363636363636364,1.1818181818181819,0
28370,1.0,15.666666666666666,1011.0904999999999,3.3333333333333335,2.3333333333333335,1.6666666666666667,1
28377,1.0,25.5,344.1333,1.5,0.0,1.0,1
28380,3.6666666666666665,28.0,1635.4596333333332,1.3333333333333333,0.3333333333333333,1.0,1
28387,2.25,70.0,1191.8771,2.25,0.0,1.0,2
28394,3.5,38.5,3128.9575,2.0,0.0,1.0,2
28451,4.0,71.71428571428571,3286.612314285714,1.7857142857142858,0.5,1.0714285714285714,2
28454,1.5,38.0,441.41935,1.5,0.0,1.0,1
28465,7.0,4.0,599.4112,2.0,0.0,1.0,1
28472,1.8571428571428572,26.857142857142858,590.8944571428572,3.142857142857143,0.0,1.4285714285714286,1
28491,3.0,72.41666666666667,3669.090208333333,2.25,0.08333333333333333,1.1666666666666667,2
28502,3.0,1.0,169.0666,2.0,0.0,1.0,1
28508,7.0,100.5,1475.41765,2.5,0.5,1.0,2
28514,2.0,53.0,393.2492,2.0,0.0,1.0,1
28521,4.0,23.0,3779.3259,1.0,0.0,1.0,1
28547,3.0,130.0,1912.19025,1.5,1.5,1.5,2
28551,7.0,256.0,2707.0793,2.0,0.0,1.0,2
28556,2.4,52.6,1334.7656000000002,2.6,0.8,1.2,1
28560,5.0,26.0,584.3683,2.0,0.0,1.0,1
28561,3.4656488549618323,54.343511450381676,1658.018476335878,2.0229007633587788,0.4198473282442748,1.1068702290076335,1
28562,6.0,44.0,939.2355,4.0,0.0,1.0,1
28571,2.2857142857142856,53.857142857142854,2608.7783142857143,2.0,0.8571428571428571,1.0,2
28575,3.0,35.0,423.2053,6.0,0.0,3.0,1
28587,2.0,82.0,5520.8519,2.0,0.0,1.0,0
28602,6.5,42.5,2888.88575,1.5,1.0,1.0,2
28607,6.0,71.83333333333333,2343.0867333333335,2.6666666666666665,0.16666666666666666,1.1666666666666667,2
28620,3.193916349809886,51.77566539923954,2141.6723851711026,2.0456273764258555,0.3916349809885932,1.1711026615969582,2
28643,3.5555555555555554,46.013888888888886,1730.523940277778,1.875,0.5277777777777778,1.0555555555555556,1
28654,3.6029411764705883,66.33823529411765,2571.496236764706,1.9852941176470589,0.3235294117647059,1.1323529411764706,2
28655,6.0,284.0,1684.65445,2.0,0.0,1.0,2
28660,2.25,125.125,2145.3077000000003,2.25,1.0,1.375,2
28666,3.0,5.0,198.7607,1.0,2.0,1.0,1
28718,3.2857142857142856,82.42857142857143,1494.0574142857145,2.142857142857143,0.2857142857142857,1.0,2
28729,2.0,21.0,4118.6473,2.0,0.0,1.0,0
28732,1.0,1.0,95.451,2.0,1.0,1.0,1
28752,1.6,27.8,3206.07374,1.6,0.0,1.0,1
28771,4.8,48.6,2907.1614199999995,2.0,0.2,1.2,2
28782,4.0625,41.8125,2740.01010625,2.0625,0.5625,1.0625,2
28809,3.210526315789474,55.8421052631579,1704.9467421052632,2.0526315789473686,0.42105263157894735,1.263157894736842,2
28821,3.0,58.0,490.5996,1.0,2.0,1.0,1
28836,1.0,6.0,441.156,2.0,1.0,1.0,1
28839,2.75,103.5,1366.0855,1.75,0.75,1.0,2
28865,3.4716981132075473,50.056603773584904,1910.5354018867924,1.8113207547169812,0.32075471698113206,1.0377358490566038,1
28885,3.0,21.0,513.5366,2.0,1.0,1.0,1
28894,1.6666666666666667,4.666666666666667,431.1438,2.0,0.3333333333333333,1.0,1
28950,2.76,53.4,3284.264388,2.12,0.08,1.12,2
28974,5.666666666666667,112.33333333333333,1192.7347,2.0,1.0,1.0,2
28982,4.2,33.0,2167.466,1.8,0.0,1.0,1
28986,3.0,58.0,1983.0916,2.0,1.0,1.0,2
28987,5.0,95.0,4820.0813,2.0,0.0,1.0,0
28994,2.3076923076923075,39.23076923076923,717.043576923077,1.8461538461538463,0.38461538461538464,1.1538461538461537,1
29000,2.0,16.0,435.7311,2.0,0.0,1.0,1
29022,2.5,34.25,2688.35065,2.0,0.0,1.0,1
29032,2.4285714285714284,86.14285714285714,1162.9116428571429,2.4285714285714284,0.42857142857142855,1.1428571428571428,2
29042,7.0,267.0,2616.2244,2.0,2.0,1.0,2
29065,3.6875,63.9375,2320.44523125,2.4375,0.4375,1.125,2
29066,1.0,13.0,489.3128,2.0,0.0,1.0,1
29107,14.5,29.0,4863.709699999999,1.0,1.0,1.0,0
29139,3.0,83.5,1193.3980000000001,2.5,0.0,1.0,2
29148,3.5714285714285716,33.57142857142857,1772.9241714285713,1.5714285714285714,0.14285714285714285,1.1428571428571428,1
29152,3.1538461538461537,76.0,965.7154307692308,2.1538461538461537,0.07692307692307693,1.1538461538461537,2
29185,3.3333333333333335,7.333333333333333,955.2306666666665,2.0,0.6666666666666666,1.0,1
29189,3.0,46.0,1731.0844,2.0,0.0,1.0,1
29217,3.013157894736842,62.51315789473684,1783.9536078947367,2.236842105263158,0.4605263157894737,1.118421052631579,2
29226,4.365853658536586,92.95121951219512,5265.037285365854,1.983739837398374,0.3333333333333333,1.0975609756097562,0
29243,2.5,26.0,750.8808,1.5,0.0,1.0,1
29254,4.1063829787234045,53.73860182370821,1786.1398896656535,2.1124620060790273,0.270516717325228,1.1246200607902737,2
29284,3.230769230769231,52.15384615384615,5076.9846307692305,2.1538461538461537,0.23076923076923078,1.0769230769230769,0
29286,4.0,66.0,682.3432,3.0,1.0,1.0,2
29337,4.0,4.0,142.1208,2.0,1.0,2.0,1
29370,2.2,12.2,766.0188599999999,1.6,0.0,1.0,1
29374,9.5,86.5,2177.6217,2.0,0.0,1.0,2
29398,3.0,135.0,766.8270500000001,3.0,2.0,1.0,2
29419,6.0,194.0,5814.4854,2.0,0.0,1.0,0
29466,3.1818181818181817,59.60606060606061,1527.4946787878787,2.121212121212121,0.48484848484848486,1.0,2
29516,2.5,68.0,956.45005,1.5,0.0,1.0,1
29558,3.066666666666667,60.93333333333333,1858.3215666666665,1.8666666666666667,0.4,1.0,2
29563,2.533333333333333,33.2,642.6097133333334,2.2666666666666666,0.5333333333333333,1.2,1
29600,2.727272727272727,43.63636363636363,1323.7236454545455,1.8181818181818181,0.5454545454545454,1.0,1
29616,3.0,133.5,3894.9455,1.5,0.0,1.0,0
29618,4.32,42.6,2936.3698,2.12,0.64,1.28,2
29644,3.0,49.75,1552.21575,2.0,0.75,1.0,1
29656,2.8181818181818183,53.0,1854.3356954545454,2.3181818181818183,0.13636363636363635,1.1363636363636365,2
29661,3.0,38.588235294117645,728.9025470588235,1.8823529411764706,0.5294117647058824,1.0588235294117647,1
29671,4.0,168.0,1097.6098,2.0,0.0,1.0,2
29686,5.0,104.5,1497.4424,2.0,0.0,1.0,2
29706,4.666666666666667,96.33333333333333,4635.321466666667,2.6666666666666665,0.0,1.3333333333333333,0
29718,3.25,26.75,924.243075,2.75,0.75,1.0,1
29721,4.0,179.0,3427.4016500000002,2.0,1.5,1.0,2
29722,4.8125,63.3125,2198.00258125,1.75,0.25,1.0625,2
29750,2.0,12.0,523.8658,4.0,0.0,1.0,1
29757,3.5833333333333335,33.5,1926.6253416666666,2.25,0.5,1.1666666666666667,1
29783,3.27027027027027,53.648648648648646,1904.5560351351353,1.972972972972973,0.40540540540540543,1.1081081081081081,2
29816,3.76,39.16,1693.790436,2.16,0.48,1.08,1
29867,2.0,58.4,952.13418,1.8,0.0,1.2,1
29872,3.4285714285714284,63.476190476190474,2674.2144904761903,2.0952380952380953,0.38095238095238093,1.0,2
29888,3.6666666666666665,6.0,1008.4674333333334,1.6666666666666667,0.0,1.0,1
29892,1.0,11.0,51.7657,1.0,0.0,1.0,1
29925,3.5,73.0,1851.1913083333332,1.9166666666666667,0.5,1.0,2
29937,3.0,166.0,577.6929,2.0,0.0,1.0,2
29941,3.5,10.0,795.7836,2.0,0.0,1.0,1
29962,4.0,25.5,979.9326000000001,2.0,0.0,1.0,1
29968,3.943820224719101,62.8876404494382,1741.249033707865,1.8876404494382022,0.2696629213483146,1.0449438202247192,2
29973,4.0,119.0,1821.6124000000002,2.0,0.5,1.5,2
29977,1.5,37.0,109.61215,2.0,0.5,1.0,1
29981,2.25,63.25,681.6020249999999,2.0,0.25,1.0,1
30011,3.0,5.0,1029.4049,2.0,0.0,1.0,1
30027,1.5,32.0,640.19645,2.0,0.0,1.0,1
30031,3.051282051282051,51.06410256410256,2458.8393333333333,1.9807692307692308,0.1794871794871795,1.1346153846153846,2
30041,4.0,64.0,642.5305,2.0,0.0,1.0,1
30050,3.0,105.25,1661.180375,2.5,0.5,1.25,2
30055,3.168421052631579,63.252631578947366,1388.0534968421052,1.936842105263158,0.3157894736842105,1.0736842105263158,2
30065,4.0,62.0,9302.8223,2.0,0.0,1.0,0
30076,3.4,74.4,866.61772,1.8,0.0,1.0,2
30092,3.9565217391304346,79.73913043478261,1779.6986391304347,2.0869565217391304,0.13043478260869565,1.0,2
30095,3.6363636363636362,80.63636363636364,1913.3627999999999,2.3636363636363638,0.09090909090909091,1.1818181818181819,2
30097,1.0,3.0,228.2622,4.0,0.0,2.0,1
30104,3.0384615384615383,50.59615384615385,1573.2823903846152,1.9038461538461537,0.5384615384615384,1.0961538461538463,1
30124,2.5454545454545454,59.81818181818182,1238.8689727272726,2.090909090909091,0.18181818181818182,1.0909090909090908,1
30135,5.5,32.0,1293.26645,2.0,0.0,1.0,1
30136,3.0,50.2,1163.7368099999999,1.9,0.1,1.0,1
30194,6.25,203.5,1063.06155,2.25,0.0,1.5,2
30225,6.333333333333333,179.66666666666666,4439.4347333333335,2.0,0.0,1.0,0
30226,5.0,85.0,2314.03575,2.0,0.5,1.0,2
30243,4.666666666666667,43.666666666666664,2959.244,1.6666666666666667,0.0,1.0,2
30254,3.0,36.0,429.7022,4.0,0.0,2.0,1
30255,2.0,45.0,5186.588,4.0,1.0,2.0,0
30260,1.0,1.0,238.211,4.0,1.0,2.0,1
30279,3.611940298507463,57.55223880597015,1429.4799537313434,1.9701492537313432,0.29850746268656714,1.044776119402985,1
30304,2.5,27.0,308.0177,2.0,0.0,1.0,1
30312,1.0,19.0,7756.6012,2.0,0.0,1.0,0
30315,4.0,159.0,466.0817,2.0,0.0,1.0,2
30346,4.0,26.0,125.2157,1.0,0.0,1.0,1
30368,1.0,26.0,143.6927,2.0,0.0,1.0,1
30378,5.5,82.0,1973.0128,2.0,0.0,1.0,2
30379,3.75,30.0,2204.257975,2.25,0.0,1.0,1
30384,3.3461538461538463,49.73076923076923,2177.0280346153845,1.8846153846153846,0.5,1.0384615384615385,2
30399,5.0,93.25,821.73435,2.0,1.25,1.0,2
30405,6.0,70.0,1203.5916,2.0,0.0,1.0,2
30421,6.0,78.0,5801.6785,2.0,2.0,1.0,0
30422,1.6666666666666667,10.0,445.2923,2.3333333333333335,0.6666666666666666,1.0,1
30431,3.0923076923076924,51.353846153846156,1564.2036876923078,2.0307692307692307,0.5538461538461539,1.1076923076923078,1
30433,3.0,42.0,986.9965,2.0,0.0,1.0,1
30441,7.0,61.0,4961.0749,2.0,0.0,1.0,0
30455,2.3,61.0,2833.32304,2.3,0.7,1.2,2
30464,3.1724137931034484,49.6551724137931,1117.3019103448275,2.0344827586206895,0.5172413793103449,1.0,1
30468,3.0,14.5,1304.225875,2.25,0.0,1.25,1
30473,1.0,104.0,208.28436666666667,1.3333333333333333,0.0,1.0,2
30495,2.909090909090909,40.04545454545455,1460.6520772727274,1.9090909090909092,0.4090909090909091,1.0,1
30537,3.3384615384615386,77.47692307692307,2707.2354384615387,1.8615384615384616,0.2923076923076923,1.1538461538461537,2
30542,4.5,91.0,1084.8661000000002,1.5,0.0,1.0,2
30573,3.227272727272727,48.34090909090909,1716.9615613636363,2.0454545454545454,0.6136363636363636,1.0909090909090908,1
30595,2.6,74.0,807.46236,1.8,0.2,2.4,2
30596,2.0,198.5,1418.5653499999999,1.5,1.0,1.0,2
30597,6.0,103.0,619.4252,1.0,0.0,1.0,2
30602,2.7333333333333334,42.86666666666667,1013.0779533333334,2.0,0.3333333333333333,1.2666666666666666,1
30609,2.7142857142857144,135.28571428571428,970.3863142857143,1.8571428571428572,0.0,1.1428571428571428,2
30632,4.0,64.0,4146.1415,2.5,0.0,1.0,0
30633,2.8,41.6,1988.9052199999999,1.4,0.4,1.0,1
30643,3.0,255.0,9097.3498,1.0,1.0,1.0,0
30649,2.0,14.5,145.94585,3.5,0.0,2.0,1
30664,7.0,56.0,871.2475,2.0,0.0,1.0,1
30669,11.0,259.0,4501.2329,2.0,0.0,1.0,0
30680,9.0,27.0,3912.6722,2.0,0.0,1.0,0
30687,3.2830188679245285,45.679245283018865,2143.3666132075473,1.9056603773584906,0.41509433962264153,1.0754716981132075,1
30697,2.5,5.0,183.58089999999999,2.0,0.5,1.0,1
30698,2.769230769230769,47.02564102564103,1987.6425025641026,2.128205128205128,0.41025641025641024,1.1025641025641026,1
30719,2.0,85.0,4857.5100999999995,2.0,0.5,1.0,0
30727,4.0,55.333333333333336,2007.3168999999998,2.6666666666666665,0.0,1.0,2
30738,2.5,17.5,615.763675,1.75,0.5,1.0,1
30743,2.0,18.0,779.62035,1.0,0.5,1.0,1
30748,4.5,32.0,2536.7076,2.5,0.0,1.5,1
30758,3.0,56.5,2701.8172,2.0,0.0,1.0,2
30763,5.0,196.0,4354.663,2.0,0.0,1.0,0
30767,3.0434782608695654,26.52173913043478,1587.7794869565219,1.9130434782608696,0.5652173913043478,1.0434782608695652,1
30771,3.5,68.0,1531.4803333333336,1.6666666666666667,0.16666666666666666,1.0,2
30789,2.1578947368421053,58.78947368421053,1384.4138894736843,2.263157894736842,0.2631578947368421,1.105263157894737,1
30793,2.0,52.333333333333336,2136.4390666666663,1.6666666666666667,0.6666666666666666,1.0,1
30797,2.0,47.333333333333336,1046.1624833333333,2.1666666666666665,0.0,1.0,1
30818,2.6666666666666665,53.666666666666664,560.959,2.6666666666666665,0.0,1.3333333333333333,1
30849,1.0,7.0,283.1275,2.0,0.0,1.0,1
30874,3.1333333333333333,69.4,1151.7757466666667,2.1333333333333333,0.5,1.0666666666666667,2
30889,1.0,41.0,4217.3663,2.0,1.0,1.0,0
30892,1.3333333333333333,41.666666666666664,3312.5752666666667,2.0,0.0,1.0,2
30924,3.1666666666666665,47.0,1865.2898333333333,2.3333333333333335,1.1666666666666667,1.3333333333333333,1
30925,6.0,13.0,469.0283,1.0,0.0,1.0,1
30928,2.0,23.0,686.551,2.0,2.0,1.0,1
30932,3.888888888888889,45.833333333333336,2693.5864611111115,1.6666666666666667,0.1111111111111111,1.0,2
30955,1.3333333333333333,35.0,2183.437266666667,2.0,2.3333333333333335,1.3333333333333333,1
30958,4.0,50.25,1349.8857375,2.125,0.25,1.0,1
30959,3.2,94.4,2287.6445400000002,2.0,0.0,1.0,2
30977,1.0,8.0,3046.335,2.0,0.0,1.0,1
30999,3.3157894736842106,65.94736842105263,1153.8663105263156,2.6315789473684212,0.3157894736842105,1.631578947368421,2
31039,2.0,48.0,781.1535,2.0,0.0,1.0,1
31058,7.5,90.5,6688.8404,2.0,1.0,1.0,0
31081,3.0,36.0,677.93435,2.0,0.0,1.0,1
31099,2.142857142857143,46.714285714285715,2272.961642857143,1.8571428571428572,1.0,1.4285714285714286,1
31124,3.5,42.75,1624.4423166666666,2.1666666666666665,0.0,1.1666666666666667,1
31132,4.5,62.0,854.30115,1.75,1.0,1.0,1
31138,1.5,21.5,123.8402,2.0,0.5,1.0,1
31148,4.0,158.25,1924.574525,2.25,0.0,1.0,2
31165,4.0,39.0,4117.0826,2.0,0.0,1.0,0
31170,1.0,1.0,145.6665,2.0,0.0,1.0,1
31206,3.3142857142857145,55.7,1673.0773885714286,1.9285714285714286,0.4142857142857143,1.0857142857142856,1
31216,2.0,3.0,3.4178,3.0,1.0,1.0,1
31245,3.6,80.2,1951.74126,1.7,0.1,1.0,2
31254,2.5,61.5,962.6236,1.5,0.0,1.0,1
31258,6.5,52.5,1429.74105,1.5,0.0,1.0,1
31273,3.5,179.0,752.0726500000001,3.0,0.5,1.0,2
31300,7.214285714285714,69.64285714285714,2407.4371285714287,2.2857142857142856,0.6428571428571429,1.1428571428571428,2
31304,6.5,90.75,1397.3421,2.0,0.0,1.0,2
31320,2.5283018867924527,38.79245283018868,1860.5549660377358,2.056603773584906,0.3584905660377358,1.1132075471698113,1
31330,2.6666666666666665,30.666666666666668,968.2789666666666,2.0,0.6666666666666666,1.0,1
31338,13.5,2.5,256.258,1.5,0.0,1.0,1
31344,4.0,106.5,908.0527000000001,1.5,0.0,1.0,2
31349,4.25,48.5,1232.743425,2.5,0.0,1.0,1
31350,3.0833333333333335,49.125,637.9488083333333,2.1666666666666665,0.9166666666666666,1.0833333333333333,1
31358,4.25,106.5,1759.5742375,2.375,0.125,1.25,2
31359,2.5,7.5,895.7456000000001,2.0,0.0,1.0,1
31371,3.171195652173913,49.74728260869565,1770.8833711956522,2.0244565217391304,0.30434782608695654,1.111413043478261,1
31381,3.888888888888889,46.44444444444444,2216.1567777777777,2.4444444444444446,0.0,1.1111111111111112,2
31396,4.428571428571429,28.142857142857142,1336.0355,1.8571428571428572,0.14285714285714285,1.0,1
31398,2.4,76.4,2891.7867199999996,1.8,0.0,1.0,2
31432,3.0,64.14285714285714,1345.5409142857145,2.2857142857142856,0.0,1.1428571428571428,2
31436,7.0,231.0,2719.9726,3.0,2.0,2.0,2
31445,2.0,81.0,782.3185500000001,2.0,0.0,1.0,2
31446,4.2,82.2,1067.78536,1.6,0.0,1.0,2
31456,4.0,87.0,438.1799,2.0,0.0,1.0,2
31459,2.0,58.0,593.8026,2.0,0.0,1.0,1
31479,3.6666666666666665,51.333333333333336,1131.7126,3.0,0.0,1.3333333333333333,1
31488,1.0,2.0,10156.1347,4.0,0.0,2.0,0
31492,1.0,2.0,277.3455,2.0,0.0,1.0,1
31561,7.0,171.0,361.7075,2.0,0.0,1.0,2
31575,3.0,30.0,771.6391,2.0,0.5,1.25,1
31592,1.5454545454545454,72.45454545454545,1256.9134454545454,2.4545454545454546,0.18181818181818182,1.0909090909090908,2
31593,3.238095238095238,31.571428571428573,1527.6837666666668,2.4761904761904763,0.2857142857142857,1.1428571428571428,1
31608,5.0,36.0,4859.14625,2.0,0.0,1.0,0
31613,4.5,59.5,2903.6011833333337,2.0,0.5,1.0,2
31634,5.0,28.0,829.1937,1.0,0.0,1.0,1
31637,2.0,190.5,5047.51985,2.0,1.5,1.0,0
31639,10.0,70.0,1315.1865,2.0,0.5,1.0,2
31646,2.411764705882353,72.52941176470588,1891.5722588235294,2.235294117647059,0.5882352941176471,1.1764705882352942,2
31648,1.0,108.0,65.4763,2.0,0.0,1.0,2
31667,2.5,75.0,554.88075,2.5,0.0,1.0,2
31674,3.021276595744681,45.659574468085104,1425.9198255319147,2.25531914893617,0.5319148936170213,1.297872340425532,1
31686,3.1818181818181817,37.45454545454545,1033.591409090909,2.3636363636363638,0.5454545454545454,1.1818181818181819,1
31731,3.8666666666666667,32.8,2726.7162466666664,2.466666666666667,0.26666666666666666,1.3333333333333333,1
31744,2.2,27.2,1874.28318,2.0,0.0,1.2,1
31762,2.888888888888889,67.33333333333333,2381.4871555555555,2.3333333333333335,0.3333333333333333,1.1111111111111112,2
31772,4.0,50.0,1222.0634,2.0,0.0,2.0,1
31773,3.727272727272727,55.54545454545455,1195.5333136363636,2.409090909090909,0.5,1.0909090909090908,1
31780,7.166666666666667,64.33333333333333,3000.7896166666665,1.8333333333333333,0.0,1.0,2
31789,1.0,41.333333333333336,934.9655333333334,2.3333333333333335,0.3333333333333333,1.3333333333333333,1
31792,3.0833333333333335,16.083333333333332,1559.4625166666667,1.9166666666666667,0.25,1.0,1
31799,2.142857142857143,13.357142857142858,904.9729857142858,2.2142857142857144,0.2857142857142857,1.0714285714285714,1
31806,2.978723404255319,59.638297872340424,1746.2477425531913,2.3404255319148937,0.3404255319148936,1.127659574468085,2
31825,2.6470588235294117,54.705882352941174,1010.0431470588235,2.0,0.17647058823529413,1.1176470588235294,1
31848,2.4,34.0,780.49544,1.8,0.4,1.0,1
31871,6.0,100.0,4201.7956,2.0,0.0,1.0,0
31872,2.0,48.5,1337.7033000000001,2.0,0.0,1.0,1
31876,2.0,30.0,74.4131,2.0,0.0,1.0,1
31893,3.0,69.66666666666667,2994.640733333333,2.0,0.0,1.3333333333333333,2
31909,3.0,44.1875,2101.95200625,1.9375,0.3125,1.0625,1
31953,2.0,69.0,5020.3538,2.0,0.0,1.0,0
31956,4.35,78.65,3217.80649,2.5,0.45,1.6,2
31978,3.8,30.2,1652.6002199999998,1.8,0.4,1.0,1
32001,3.875,85.875,2367.90100625,2.125,0.375,1.125,2
32003,1.0,110.0,457.8887,2.0,0.0,1.0,2
32008,4.0,81.0,1233.24285,1.5,0.0,1.0,2
32010,1.75,20.5,701.3846,2.5,0.25,1.75,1
32016,1.0,8.0,1116.6124,2.0,0.0,1.0,1
32022,3.6666666666666665,79.88888888888889,1768.3152444444445,2.3333333333333335,0.3333333333333333,1.0,2
32031,4.666666666666667,34.333333333333336,4374.464533333333,2.0,0.0,1.0,0
32032,3.909090909090909,89.45454545454545,1439.8107363636364,2.5454545454545454,0.0,1.0909090909090908,2
32044,3.5,230.5,543.33105,2.0,1.0,1.0,2
32057,2.0,35.0,362.4711,2.0,4.0,1.0,1
32073,2.5,108.0,663.35955,2.5,0.0,1.0,2
32075,3.3333333333333335,22.0,927.9366666666666,2.0,0.6666666666666666,1.0,1
32100,4.652694610778443,62.47904191616767,4447.744595808384,2.2335329341317367,0.39520958083832336,1.18562874251497,0
32112,1.3333333333333333,73.33333333333333,1820.538733333333,2.0,0.6666666666666666,1.0,2
32125,1.0,4.0,132.115,1.0,0.0,1.0,1
32132,3.111111111111111,37.888888888888886,1161.2146222222223,1.7777777777777777,0.3333333333333333,1.0,1
32138,1.0,7.0,392.2998,2.0,0.0,1.0,1
32140,1.0,2.0,136.0496,2.0,4.0,1.0,1
32146,5.75,55.75,2724.4384,2.0,0.0,1.0,2
32168,14.0,279.0,1015.8156,2.0,0.0,1.0,2
32172,3.7142857142857144,51.0,1965.1544571428572,2.7142857142857144,0.2857142857142857,1.1428571428571428,2
32185,2.3636363636363638,61.45454545454545,1706.8005727272728,2.272727272727273,0.22727272727272727,1.0454545454545454,2
32193,1.0,89.0,8020.8203,2.0,0.0,1.0,0
32195,5.0,29.0,853.7348,4.0,1.0,2.0,1
32204,1.0,40.0,1253.6329,2.0,0.0,1.0,1
32224,5.0,93.0,1492.17,2.0,2.0,1.0,2
32230,3.0,45.0,713.0011,3.0,0.0,2.0,1
32240,3.0,44.0,2230.7905,2.0,0.0,1.0,1
32261,2.2,70.4,6688.48802,1.6,0.2,1.0,0
32287,5.5,71.5,4711.7925,2.0,0.0,1.0,0
32299,3.6666666666666665,210.66666666666666,4696.779733333334,2.6666666666666665,0.0,1.0,0
32302,5.4,104.3,3340.3416600000005,2.1,0.4,1.1,2
32303,2.75,84.5,1453.8118,2.75,0.25,1.25,2
32308,4.0,6.0,530.5522500000001,4.0,0.0,1.5,1
32320,2.619047619047619,70.71428571428571,1933.2559761904763,2.142857142857143,0.42857142857142855,1.1904761904761905,2
32351,5.0,50.8,1464.53377,2.0,0.5,1.0,1
32354,3.0,14.0,447.5181,1.0,0.0,8.0,1
32357,2.0,1.0,96.3825,2.0,0.0,1.0,1
32372,3.5,27.0,2974.61115,2.0,0.0,1.0,1
32384,2.3076923076923075,52.46153846153846,1149.4209230769231,2.230769230769231,0.15384615384615385,1.1538461538461537,1
32391,1.0,2.0,122.8218,2.0,2.0,1.0,1
32392,2.0,9.0,844.1114,2.0,0.0,1.0,1
32402,3.0,5.0,88.3634,2.0,0.0,1.0,1
32411,2.0,35.0,348.7174,2.0,1.0,1.0,1
32428,3.0,43.0,777.9844,1.0,1.0,1.0,1
32431,2.0,57.2,1887.9190800000001,1.8,0.0,1.0,2
32458,2.0,18.0,2271.63235,2.0,0.0,1.0,1
32460,6.0,42.666666666666664,2107.9391,2.0,3.0,1.0,1
32474,4.0,113.28571428571429,3457.886957142857,2.142857142857143,0.8571428571428571,1.1428571428571428,2
32490,2.3636363636363638,45.0,1670.3993454545455,2.1818181818181817,0.45454545454545453,1.0909090909090908,1
32501,2.5,19.5,722.16385,1.5,0.0,1.0,1
32502,3.8181818181818183,57.72727272727273,1065.0874363636365,2.4545454545454546,0.36363636363636365,1.2727272727272727,1
32503,2.0,90.0,1041.0647749999998,3.0,1.0,1.25,2
32511,3.6666666666666665,66.5,2417.7372166666664,1.5,0.5,1.0,2
32518,1.75,46.75,1228.045475,1.5,0.25,1.0,1
32523,3.0,32.0,621.7375,1.0,0.0,1.0,1
32552,10.5,143.0,4188.8385,1.5,0.5,1.0,0
32561,3.375,80.58333333333333,1213.9301625,2.2916666666666665,0.2916666666666667,1.125,2
